time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
22.0	0.0026115425490709013	-0.0030492850397527867	-0.008285228339387826	2.3949763711805647	1.0016785742323322	-0.037232596670440904	-0.03445186801856511	-0.040701939421807824	0.0063716583684388225	2.0
23.0	-0.0002712663996432968	0.003098348005286425	0.0203452626917988	2.442522098405943	1.0044324750173943	-0.03347096657585821	-0.025481843921845916	-0.029821544629487676	0.0030020439635091013	3.0
24.0	0.0035449213421261984	0.0020784020740031474	-0.003334815190997457	2.4866658915936237	0.9983145386213296	-0.028420288734732332	-0.019062964396306156	-0.0366978052744904	0.004468563231632152	4.0
25.0	-0.00011577485376023343	0.004087902178943392	0.008632371299795306	2.525382554359479	0.9999951060739193	-0.02089421470346669	-0.009430642862051237	-0.025840163227333263	0.00026488619892852674	5.0
26.0	0.007879245500864083	0.004409256508651281	-0.0029175520587946873	2.5645829565481706	1.0044324750173943	-0.004233544347661785	0.008762455891443368	-0.00564275401153112	0.0037348751911413297	5.0
27.0	0.003190441333350559	0.007649980334427204	-0.005956309054516459	2.592636020097841	1.0044324750173943	0.009922864459159214	-0.004173428261398585	0.010065250784368847	-0.0007246638099353144	4.0
28.0	0.003552508402758253	0.0011896135253736057	0.004194924468388032	2.5865059127275782	1.0016785742323322	0.01689531441217503	0.015760018614322673	0.022108380819013215	0.001638231067449333	5.0
29.0	0.0006785056855586539	0.003030899073097984	-0.009944326753785187	2.5894761658946375	0.9983145386213296	0.02249511666003025	0.002734327062500524	0.02249090902328982	-0.0007141623200899967	4.0
30.0	-0.005430863100186783	-0.004677496145760261	0.004395981661452372	2.5963331183303238	0.9983145386213296	0.020866905554022777	0.015415537063340722	0.021275904996692897	-0.0014675292745165186	4.0
31.0	-0.001133117916360663	-0.002955189541353753	-0.004179386013234317	2.6233459386290834	1.0016785742323322	0.014813368007382598	-0.009109111641692397	0.016358729785213962	0.00035454235047657166	3.0
32.0	-0.006005536107096504	-0.004378936812731928	-0.005986091296954266	2.6041138009586655	1.0044324750173943	0.008356029120647524	-0.011760387747649205	0.011351363914911495	-0.0012720569438880048	4.0
33.0	0.010825516864715723	0.006057754403941278	0.01106278523352355	2.593542393116277	0.9999951060739193	0.01032588134564541	-0.00932997381392096	0.00867673066359027	0.003495705516886439	5.0
34.0	4.88308889068324e-05	0.0030235405931538784	0.007983513944926371	2.6060136083468315	1.0016785742323322	0.008940165430148007	0.0015710921898000971	0.012122825164944638	0.0005209958126393933	5.0
35.0	0.003875072456002427	0.0033268706792473463	-0.003884008710740598	2.617795890813091	0.9983145386213296	0.0046170557749681505	0.0036433925335759582	0.010016958203328768	0.0010691975893944738	5.0
36.0	-0.0020146929071777307	-4.347964723519851e-05	-0.006268211212060349	2.6137492214158065	0.9983145386213296	0.003383962602359346	-0.006819743146872424	-0.0034635450614066907	-0.0009020156705480576	5.0
37.0	0.001832176732494719	-0.002426619515705869	-0.009656306875164528	2.5911908321691812	1.0016785742323322	-0.002073555986444507	-0.006531723268251764	-0.007225400809996109	0.00335678057765253	5.0
38.0	-0.010276788416328215	-0.004964484363443248	-0.005114625981184232	2.5820771053359115	1.0016785742323322	-0.0023605442041274936	-0.01604233091088837	-0.0034339646497676653	-0.0019555234752324374	4.0
39.0	-0.0042946345002706846	-0.008014026953626274	-0.00048724781496914046	2.5729418271429343	1.0016785742323322	-0.007419381616400014	-0.012350192712623193	-0.007015741825084483	0.0017638689781231517	4.0
40.0	-0.00667316694717378	-0.003971911618070197	-0.013767188175385123	2.5615883999072095	0.9999951060739193	-0.007012356421738284	-0.02013128959105405	-0.010315882287092166	-0.000937386350980431	3.0
41.0	-0.012007392223754312	-0.01043499642751474	-0.0021034314801457385	2.5609568924440334	0.9955793060550246	-0.023505107253194303	-0.033297506304723334	-0.01769299258766335	-0.002509782147220004	3.0
42.0	-0.0048946482633209845	-0.006097121277706015	-0.01428549595889933	2.522473675947129	1.0016785742323322	-0.032625769124054196	-0.055566516208549036	-0.03290761272120471	-0.0013073091328349685	3.0
43.0	-0.0043134716068900444	-0.003471241910072545	0.017782509270223228	2.537478323085559	0.9955793060550246	-0.03942388171337409	-0.033899998227585215	-0.04047152993866876	-0.0021495388296524703	3.0
44.0	-0.0064909997311971696	-0.008072297364341119	-0.025837073671284967	2.539063674417487	0.9955793060550246	-0.04745269943048001	-0.05346886068680983	-0.047392707753763766	-0.000568241196508522	2.0
45.0	-0.008728312558796435	-0.008390509567999381	-0.00173489452079649	2.538625160092262	0.9983145386213296	-0.053416589482773516	-0.045547448332441794	-0.05278587481390435	-0.0009060441873055762	2.0
46.0	-0.0051133984311305045	-0.006853433156366051	-0.0019839256005286104	2.542036797325895	0.9983145386213296	-0.05530553827569632	-0.04241674795178617	-0.05928237567506964	0.0008339905379299715	2.0
47.0	-0.002336667638900322	-0.0030125341504543546	-0.00026653293884355833	2.5385204027839805	0.9983145386213296	-0.0503040454725244	-0.04219603307566059	-0.0527796453675353	0.0015098570494840014	3.0
48.0	-0.008395087347064449	-0.006491383595058235	-0.006066201815844413	2.555073270175506	1.0044324750173943	-0.05282351744951244	-0.03449504671611988	-0.049978629850389325	-0.0003938467025222148	3.0
49.0	0.005239061200122144	0.0049144229743730145	0.011715342230451911	2.5661059288002717	0.9983145386213296	-0.037474098047624686	-0.02067627300552223	-0.03848133272374782	-6.920847677308226e-05	4.0
50.0	-0.0021019341740606823	-0.002943484258710327	-0.014422677461441713	2.576277615275031	0.9955793060550246	-0.034320461028629	-0.020813454508064613	-0.03607100807218618	0.0007723416078765704	4.0
51.0	-0.006211192863022477	-0.003996514935270062	-0.002087634376110717	2.6056427627174776	0.9999951060739193	-0.034845734053826516	-0.04068359815439856	-0.038842299725916865	-0.0014423363198758554	3.0
52.0	-0.00034212576459459465	-0.0036763763505722885	-0.0066733679035699545	2.6086787820340183	0.9983145386213296	-0.030449813040057686	-0.021519892386683545	-0.029043407299272607	0.0018919142661018389	3.0
53.0	-0.004238123307622466	-0.004596289465398806	0.002040026683530427	2.6373756509148696	0.9955793060550246	-0.02665559293745711	-0.017744971182356628	-0.027908922155810548	0.002250080423878184	3.0
54.0	0.0007298657271567893	0.002436061430166142	-0.010035409139892426	2.602795190828568	0.9955793060550246	-0.017366098350924918	-0.025796454721720444	-0.014337156196597853	0.0005438847208688274	4.0
55.0	0.005889288717828234	3.5503562966193725e-05	0.005527218554054178	2.6097113579442404	0.9999951060739193	-0.01431806063750437	-0.020002703228822707	-0.01749827450575829	0.006397669875730878	3.0
56.0	-0.007343992795286233	-0.0033973983878068936	-0.0015760296482869862	2.6252270897546213	1.0044324750173943	-0.011224075430253028	-0.01551253106126528	-0.011556891991888585	0.002451075468251536	3.0
57.0	-0.001795424045250571	0.0009555975989581356	0.011039522291733411	2.6487205943382515	0.9999951060739193	-0.015182900805667907	-0.01618835099998378	-0.012973513700239393	-0.00029994617595717157	4.0
58.0	-0.0014494595738376304	-0.0007818075579022893	-0.008965933265630846	2.6477763356163546	1.0016785742323322	-0.013021224104859869	-0.010731606804172913	-0.013722297510272347	-0.0009675981918925123	4.0
59.0	0.0008513986188192352	0.0005040965605631054	-0.002784412210722384	2.647464682952447	0.9999951060739193	-0.008520612609026701	-0.01142838463878458	-0.00749765440878819	-0.0006202961336363802	4.0
60.0	-0.0006862683965403182	3.385011644156666e-05	0.014955133213766889	2.676095986042933	0.9955793060550246	-0.004810386142012846	0.010200116478552262	-0.005293719341087952	-0.0013404146466182716	4.0
61.0	0.003002809262269701	-0.0013532581668282417	-0.0284700422046808	2.6457416711147483	0.9955793060550246	-0.0015673548434422813	-0.020309952409658966	-0.0033159310578075307	0.003015652782479677	4.0
62.0	-0.011879458967842538	-0.006999542862766328	-0.0010542868675609829	2.6534491580691664	0.9955793060550246	-0.011002959136374751	-0.011328830137327522	-0.009890552416938439	-0.0018642633225965316	3.0
63.0	-0.004915854393960195	-0.006563392382533326	-0.015413377855081067	2.642842306105216	0.9999951060739193	-0.01760185508187427	-0.03226942654646277	-0.016413356534949963	-0.0002167253340234076	2.0
64.0	-0.009808861874395919	-0.008611524315206981	-0.0006073956094076044	2.632469877612197	0.9999951060739193	-0.022815981009274358	-0.031300792507583386	-0.02140724915615598	-0.001414062893212347	2.0
65.0	-0.0066075529231354735	-0.010816589008920699	-0.0076488341197721715	2.6535918971946293	0.9983145386213296	-0.03458816761715319	-0.04998914891908897	-0.030490024322037332	0.0027949731925728787	1.0
66.0	-0.019387326565556473	-0.012802551190659484	-0.01697242702701285	2.6687449649226433	1.0044324750173943	-0.04660891124991039	-0.05799564268047097	-0.04520528738954212	-0.0037898021823240965	0.0
67.0	-0.0033801636229316145	-0.006201516080949765	0.011097341255964593	2.684379811499736	0.9983145386213296	-0.05331452389142326	-0.044113889213783994	-0.047947773000946214	-0.000968449724305957	1.0
68.0	-0.001438262931819173	-0.0020810304519079392	0.007995876593687945	2.7219430692309246	1.0016785742323322	-0.05542940445977276	-0.05107314583386294	-0.04988918911150947	-0.00032568220421718476	2.0
69.0	-0.003715100324319459	-0.004893972417873149	-0.012444770451461779	2.7855504047421364	0.9955793060550246	-0.05897011871081767	-0.035047874080643915	-0.05956814935070945	0.0008531898893365005	1.0
70.0	-0.008949552896361901	-0.009327707265983753	-0.02740069884909796	2.808974268353658	1.0016785742323322	-0.061298283114035096	-0.06139428606218089	-0.06794948513006473	0.0012313442589583542	0.0
71.0	-0.008437229529059842	-0.006629382835209724	0.011658025520539406	2.833459218616881	0.9983145386213296	-0.061364273566711494	-0.03432288268656042	-0.06271279119943367	-0.000576502434891774	1.0
72.0	-0.003456897947644061	-0.006675797919670906	-0.019834317698627008	2.8556233981143153	1.0044324750173943	-0.05942854717117542	-0.05354980477577982	-0.061059316047587214	0.00264239753713509	1.0
73.0	-0.011095203774165702	-0.009293699746530215	-0.002616722250799508	2.911220437141738	0.9999951060739193	-0.057905657908784935	-0.04851769290680716	-0.06802069817766082	0.0008408935094995904	0.0
74.0	-0.00376989936804345	-0.009521561363038111	-0.0133741021840256	2.9268773192805293	0.9999951060739193	-0.05462466808116356	-0.04491936806381991	-0.059955218197410745	0.006592555504494266	0.0
75.0	-0.024196055920307352	-0.013573881602076926	-0.014632700282753375	2.976667988689727	0.9983145386213296	-0.061997033602290724	-0.07064940960253788	-0.06779403374435444	-0.0040296188137361804	0.0
76.0	-0.004630869995385201	-0.010318480244475126	-0.005817552310528218	3.0226951975923155	1.0044324750173943	-0.07023448339485791	-0.08446283850675404	-0.07620445554013056	0.001657991435353758	0.0
77.0	-0.012418066501233116	-0.007967907897368898	-0.010220313680353477	3.0268262808135717	0.9955793060550246	-0.07330841887435366	-0.08223838173564574	-0.06552518424518744	-0.0027921671685104663	1.0
78.0	-0.004324767952062325	-0.004984981573144837	-0.015559948635055026	3.0168180061871785	1.0016785742323322	-0.06896569318151474	-0.0703976315216028	-0.06546943240222322	-0.002131953547427964	1.0
79.0	0.002074760879908266	-0.005360527722111624	0.014245367743729448	3.0664142355845847	1.0044324750173943	-0.06769683806841664	-0.06781028929841276	-0.05863394929646018	0.005303335054591937	1.0
80.0	-0.005896531266597865	-0.005254626801213136	-0.008167533371009256	3.1200913832639414	1.0044324750173943	-0.06627566694995887	-0.05614350497079501	-0.06770069228829048	0.004661430589207206	1.0
81.0	-0.01222125825704709	-0.002600858377730414	-0.006741924235307228	3.1430935666256596	1.0016785742323322	-0.05958282558115907	-0.06026870695530273	-0.05622050230810144	-0.004958969290109459	2.0
82.0	-0.000356571368682973	-0.004720380345324127	-0.010226075899953085	3.1865910833202316	1.0044324750173943	-0.05478164456344509	-0.05712068067123022	-0.047180986792088125	-0.0005951603134683121	1.0
83.0	-0.002063581441361456	-0.0024828232068018485	0.013078917916853838	3.2186555017873695	0.9983145386213296	-0.04369058616817001	-0.029409062471623004	-0.04038481836621474	-0.0001759185480279367	2.0
84.0	-0.007534568390459434	-0.0020154230605853307	-0.00822504161039292	3.230407938332119	0.9955793060550246	-0.035387528984280214	-0.031816551771487706	-0.035231026248918024	-0.005695063877902025	3.0
85.0	0.0088938504624832	0.0033292417619751324	-0.0011264967554643068	3.2439316737940924	0.9983145386213296	-0.024090379324936184	-0.022722734846598536	-0.026671047583069124	-0.0001304551773939589	3.0
86.0	0.0007608167224057993	-0.0004204854939383884	-0.020768693405839145	3.245952924969505	0.9999951060739193	-0.019525883245729736	-0.027931479617382654	-0.01666650509536674	0.0010508470389502251	2.0
87.0	-0.0027642665567011726	-0.0022938632254006774	0.009531334018417603	3.242519824180768	0.9999951060739193	-0.01645921874901879	-0.0326455133426945	-0.02219973102367362	0.0005804437076497314	2.0
88.0	-0.0069222792932287225	-0.001013630209640376	-0.0010298674416664433	3.221238910542017	1.0016785742323322	-0.01221822215744603	-0.025507847413351686	-0.011416709806496395	-0.005328205375938625	3.0
89.0	0.006761998902889199	-0.0015255503403874549	0.003907961689498529	3.2374980364772448	1.0016785742323322	-0.01114291412010307	-0.014857961488545929	-0.008851106842730994	0.0029593438673380427	3.0
90.0	0.0016243637178724735	0.003930385984031226	0.0004391190095955344	3.2557478143336995	1.0016785742323322	-0.0024921477907477174	-0.004192766578997309	-0.002013221824106126	0.0006533216011792903	3.0
91.0	-0.005448117297372629	-0.004629392046532149	-0.012738870215392606	3.271426046697515	1.0016785742323322	-0.004638716630478018	-0.030010554711243753	-0.010390246073432224	-0.00016540364966118463	2.0
92.0	-0.01018682583276126	-0.008338135481888276	-0.0010604150927214784	3.270834878679707	0.9999951060739193	-0.010961429051780963	-0.022845928193572312	-0.008374832581549169	-0.0020140940005341636	3.0
93.0	0.008593711009705213	0.004677553376189719	0.01214276556706978	3.2663332458163694	0.9999951060739193	-0.009613117437566376	-0.009576665871038226	-0.008084295735181601	0.00190206363298132	4.0
94.0	-0.002481871060418306	-0.0030330474564140564	-0.018671066332954234	3.275042013975604	1.0016785742323322	-0.012225679400042044	-0.007479038798153315	-0.013195838531009224	0.0024532400289770605	3.0
95.0	-0.008805798694523775	-0.005064602749810049	-0.0044731832740070865	3.250091794684231	0.9955793060550246	-0.014996418924451416	-0.021483556090578004	-0.011995427650259072	-0.001287955915736656	4.0
96.0	-0.00657898619241154	-0.008106283609440046	-0.028700898669143993	3.2080857451919327	1.0044324750173943	-0.022089072324251086	-0.049154587318055554	-0.022710641632732592	0.00023934150129186494	3.0
97.0	1.5818357882280143e-05	-0.0019542426038786087	0.027515331431744783	3.1873263448226594	0.9955793060550246	-0.02251776458774224	-0.0255472175758093	-0.02279363534992243	0.002209402463052734	4.0
98.0	-0.009709415526928167	-0.0022783551630480847	-0.003787340774791925	3.1756105002567856	1.0016785742323322	-0.02872650573482155	-0.02977367736019676	-0.03391285823975032	-0.005221657900827342	4.0
99.0	0.007411582532274197	0.0018760776579350158	-0.005933248490012699	3.154563911330221	0.9999951060739193	-0.022221036030354385	-0.022968055634816853	-0.019497292772299085	0.0003138469735118284	4.0
100.0	-0.00752293639548951	-0.0021131438770840005	-0.0037294115651440585	3.139676399361582	1.0016785742323322	-0.01599604442555011	-0.025637052107239433	-0.018413407028468026	-0.005095945544893649	4.0
101.0	0.0043019196158533	0.0016716105872179865	0.01250822362212961	3.1134913612205177	0.9983145386213296	-0.019001987214521843	-0.025271594052179602	-0.019384334026501054	-0.0024656365162583596	5.0
102.0	0.004537468014001622	0.000816847575104418	-0.023753632464484087	3.0586384473563273	0.9955793060550246	-0.015152092183003368	-0.030354160183709455	-0.02077162163908744	0.0012549839226388662	5.0
103.0	0.003128732563987713	0.004769405498765311	0.025257486888311642	3.0168604654158635	1.0044324750173943	-0.005318083934428008	-0.0006234900213907268	-0.010563043260381377	-0.0003856890121387597	6.0
104.0	0.00930255022670004	0.009985867421117178	0.014939763047389754	2.982907620591011	1.0044324750173943	0.012774067096129216	0.04301717169514302	0.015396262055636378	-0.0010690062065558856	7.0
105.0	0.008684677394429824	0.008406419123587	-0.006844908436544284	2.922042773386048	0.9999951060739193	0.023134728823594825	0.008656931826853953	0.020680858922192152	-0.0007907479357130643	8.0
106.0	0.012213441361129507	0.009156626543802893	0.01924637339668328	2.891396246465476	0.9983145386213296	0.0345697105304458	0.03169064599832916	0.0337286809399531	0.002266066881613551	8.0
107.0	0.0038099825190008874	0.004187687189488087	-0.002944749749363762	2.8675810638231494	0.9983145386213296	0.036881320061998873	0.034679144738978096	0.03439997244203549	0.0018883622111263323	7.0
108.0	0.0008764717261099675	0.004868094882382712	-0.0006937354101390625	2.8075538594626472	0.9955793060550246	0.043862558821465586	0.03771482089398309	0.04520885126554594	-0.0021032609451464104	7.0
109.0	0.0033387473447396843	0.0004528684589627796	-0.004935324212076986	2.733406652563421	0.9955793060550246	0.04264381669321038	0.020271273059776496	0.04049733355394136	0.0007826179406304987	7.0
110.0	0.0012941266271528085	0.003334549203184739	0.003544085587272039	2.6678431924331742	0.9955793060550246	0.0451615183212907	0.04756899111153262	0.05383626648478934	-0.0012578046354014235	6.0
111.0	0.006132085936127352	-0.0015490944706121335	-0.004335819293796284	2.589529643171064	1.0016785742323322	0.038843018351913255	0.017975684929424696	0.039445022120096096	0.006423375771338056	6.0
112.0	-0.008992115879390195	-0.0005934809548058806	0.007873728947790704	2.5403526346922507	1.0044324750173943	0.028263669975990197	0.010909650829825646	0.02807003918793377	-0.0019752591532462686	6.0
113.0	-0.0019084821048411527	-0.003047990619532176	-0.0012403911745740293	2.5087916654609965	0.9983145386213296	0.01680926023287102	0.0165141680917959	0.01691224556676546	-0.0008357506385552396	5.0
114.0	-0.009667993094200994	-0.009571673777255124	-0.0012647304887996036	2.479763459437256	0.9983145386213296	-0.0019190400881869962	-0.003996935793686984	0.006702687649118383	-0.0009320699555011042	5.0
115.0	-0.003793104553934862	-0.0035522757632122925	-0.007213228039447628	2.4494430779907836	1.0016785742323322	-0.009659003040887376	-0.00826541408377085	-0.005369045816949386	-0.0011728987462236678	5.0
116.0	-0.0034875862391424983	-0.005037457676644624	-0.0003864095714396498	2.422402635105493	0.9955793060550246	-0.019564555599914712	-0.007958088245071437	-0.02178341581996812	0.00037697269127844686	5.0
117.0	-0.00607700256850463	-0.006429506110706945	-0.016503275841473652	2.3910412027329024	0.9999951060739193	-0.026446930169584437	-0.019526039874468104	-0.02615473683841285	0.0007294762334807707	4.0
118.0	-0.012532012840659496	-0.007478376809503029	0.01501122963419782	2.3775897631281664	0.9955793060550246	-0.037259856182272205	-0.008058895827542323	-0.03924951092689016	-0.004324159797675676	5.0
119.0	0.007984273103491035	0.005191238071854176	0.011032333143984052	2.3754443526559674	1.0016785742323322	-0.030519523639805896	0.007309256610238013	-0.026715489793440628	-0.001531124766038823	6.0
120.0	0.00012020821817898542	0.002116779847610356	-0.0035489421861846226	2.3764716832093424	0.9983145386213296	-0.02780926283738966	-0.004113414523737313	-0.028555043490008508	-0.0035276963954702333	6.0
121.0	0.01198119787557353	0.005150865879909011	0.011103747996194457	2.371538773609213	1.0044324750173943	-0.01961040633794847	0.008230724647031173	-0.018775644348251214	0.0033026356001943117	7.0
122.0	0.011451332409190301	0.00816762655817671	0.0059761172729689005	2.357519697606475	0.9999951060739193	-0.001871106002516637	0.015471572408799678	-0.008597947393382016	0.0065863414512078895	8.0
123.0	0.0086581880630901	0.011549098093781879	0.01218492541102112	2.383390855717353	0.9955793060550246	0.013230267854477534	0.034869725859268424	0.011427759605502408	0.003695431420516132	7.0
124.0	0.004322898571188782	0.007093336555337698	-0.002887727864398809	2.3582943667653025	1.0044324750173943	0.025361062086459857	0.032368407566309265	0.02938446887380347	0.0009249934363672188	7.0
125.0	0.010477468422606578	0.008670716552601238	0.025139483669769813	2.36229085627028	1.0044324750173943	0.04046128474976804	0.07401116707755273	0.04689868679974554	0.0027317453063725352	8.0
126.0	0.00907044704102597	0.011356543461515906	0.0030431237615231588	2.3414124214977297	0.9955793060550246	0.059296205020786974	0.06204306120487807	0.05669941954617272	0.00044564888588259757	9.0
127.0	0.015958558206291273	0.011978137095927238	0.014476340081117561	2.336235245337692	1.0016785742323322	0.06608310404486004	0.06548706814201158	0.06257833474127047	0.004426069996246641	9.0
128.0	0.003510205047294046	0.006151946864064922	-0.008811368802048997	2.321222012638483	1.0044324750173943	0.0701182710613146	0.060224641526147205	0.06905779874831214	0.0017843281794757769	8.0
129.0	0.006955524552303499	0.009354176223021732	0.013558349493834915	2.2991877464967807	0.9955793060550246	0.07432158140442732	0.06267924302378766	0.07180812194101896	-0.0006143234912424525	8.0
130.0	-0.004328818837222331	-0.001925442996521226	-0.024729140144409578	2.239200366244786	1.0044324750173943	0.06422851184972939	0.03197398560640918	0.06426801793688444	-0.0030176993319435776	7.0
131.0	0.0006007043146843971	-0.000707276384968869	0.014435879705004762	2.2196916814033822	1.0016785742323322	0.05197213737097864	0.034224939900392826	0.049304972642419065	-0.001709718632290294	6.0
132.0	0.0014009746930744582	-0.0011471708825177285	0.01581761922934033	2.2077104224351722	1.0016785742323322	0.04373162993312321	0.052930286994131964	0.0411493933321653	0.0008384269433018847	7.0
133.0	-0.0012797274681892457	0.002833632420493587	-0.01203690806586205	2.18112275911307	0.9955793060550246	0.03789454580101556	0.0157538952585001	0.030865247677231866	-0.0032749329453809514	7.0
134.0	0.0014350261058302949	-0.0012473661890333165	-0.0031325842887491295	2.134950519055699	0.9999951060739193	0.02529063615046634	0.009578187208227812	0.022604756573495532	-0.0005925406505173281	7.0
135.0	0.0037944037262670482	-0.0003778726195760862	0.005402264921097105	2.1176388192051414	1.0016785742323322	0.012934626434963015	0.0005041120482073558	0.011891686104409022	0.003579735695325796	7.0
136.0	0.0006933351469957105	0.004194767268682259	0.009321552990820187	2.0873530989339666	1.0016785742323322	0.010977446839580352	0.01863703384107654	0.014631886157729451	7.8303573639262e-05	8.0
137.0	0.014967824394522267	0.009741988351340075	0.02231925768468279	2.097579814653048	1.0016785742323322	0.011365258967898695	0.027397942031924416	0.015524188029213098	0.00530413961682144	8.0
138.0	0.006580938500759942	0.008018842848327101	-8.058631539187289e-06	2.1013058867342753	1.0044324750173943	0.021309544812747022	0.05211902354479481	0.02235873070551725	0.0038662352692542777	8.0
139.0	0.002293998830341454	0.006928662386598505	0.013158776321409854	2.1069373024701283	0.9999951060739193	0.028945483584314396	0.0508419201611999	0.031231051782801944	-0.0007684282870027605	9.0
140.0	0.003842920069055844	0.006706014309389274	-0.00891917761042188	2.0947575900733493	1.0044324750173943	0.0367986687762214	0.02610512332143769	0.036913927022813514	-0.0036315225273361915	8.0
141.0	0.0017807937996614787	-0.001722381933155881	0.0016859714818640015	2.082804003191645	0.9955793060550246	0.03224265442257193	0.03982800286916374	0.03466521517601093	-0.00012834679451884248	8.0
142.0	1.629013181489447e-05	0.0011724106923596822	-0.006539100950215121	2.0508602155640023	0.9999951060739193	0.03466243130396493	0.03642148620769775	0.03662257945899661	-0.0012844673550636322	7.0
143.0	-0.002384503489865464	-0.004678172765811173	-0.007263729762332222	2.001762035208686	0.9999951060739193	0.030362131157729844	0.023755491524268424	0.03382848884217432	0.0010092019208820862	7.0
144.0	0.0015321426795796844	-0.0017716939665995968	0.0010371291279957229	1.9839222264964538	1.0044324750173943	0.024395669922447988	0.01547106766144396	0.022514503566150895	0.004313038567061348	6.0
145.0	-0.007633315301690979	-0.00031980157821259736	0.022581287620505208	2.0165914075234643	0.9983145386213296	0.014333879992895315	0.015733097597266377	0.010079518780016117	-0.0030004751564170155	6.0
