time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
1610.0	0.003976440343587129	0.011420982424926063	0.026891029106543396	1.885153731721234	1.0044324750173943	0.06098196034646719	0.05426735338087996	0.05570546177356617	-0.003599676396399365	10.0
1611.0	0.011324407016767513	0.011721738383012603	0.005241661227244343	1.8674883618534432	1.0016785742323322	0.056060904071043804	0.051135439903195135	0.054782474186692465	-0.003997007762644294	10.0
1612.0	0.013186488604582713	0.009407084749169847	0.009889893579323239	1.8572550148277365	1.0016785742323322	0.06999237169440198	0.07921138785436233	0.06149618057365247	-0.00021760390723141022	10.0
1613.0	0.00688296052411097	0.007226238997418033	0.015214288173721613	1.8736727842024032	0.9983145386213296	0.07446900781098043	0.07962132707766756	0.06966105722044524	-0.0005608823805384156	10.0
1614.0	0.013628406494371248	0.009244597884846772	-0.0023451278929451647	1.8378131533534958	0.9983145386213296	0.07691445513547279	0.076417945850634	0.07532018769247584	0.0038229262289857595	10.0
1615.0	0.0036677882441531473	0.005395629118753131	-0.0015153622079449036	1.8010272648506187	0.9999951060739193	0.06933465529437965	0.05371274669828052	0.08215119584032315	0.002095085354385829	10.0
1616.0	0.0006465136488360557	-0.0015014001731290527	0.008613256885130927	1.8055785136834508	0.9983145386213296	0.06022393224574207	0.05612415004319482	0.05916368504890368	0.004242999176351268	9.0
1617.0	-0.006979336381622847	0.00012722981263957323	0.0053357976832946186	1.8100517952970392	0.9983145386213296	0.05304210119763697	0.06732543655436807	0.0642822610012983	-0.002863567017911563	9.0
1618.0	0.0158792489834374	0.009737628029939494	0.005191677693017649	1.7871064144602455	0.9983145386213296	0.0513587468026504	0.04562608514084232	0.056608542212052804	0.0032780539355865275	10.0
1619.0	0.009355083848323176	0.011488953057379181	0.01616992081951718	1.7890711799981842	0.9955793060550246	0.05112596147701698	0.05655434473311516	0.04968991736097905	0.001144184726530505	10.0
1620.0	-0.00397947218262118	-0.003380600811475176	-0.012178004095399597	1.7849953035058286	0.9955793060550246	0.038338275916371956	0.03448644705839232	0.043311388699610376	0.0005453133553846547	9.0
1621.0	0.008816297032862686	0.007842008447334958	0.015685133437643994	1.781231922087256	1.0044324750173943	0.03895404536628888	0.034957292322314704	0.039047351155420795	0.0015196019409121197	9.0
1622.0	0.010461421370828727	0.01776062535119216	0.03160716629349336	1.802786199593163	0.9955793060550246	0.04747007283263427	0.06890958650875323	0.04503723984417851	-0.005779602039451357	10.0
1623.0	0.024864935456257342	0.018165058072309392	-0.0036515810959478756	1.7663544300285159	0.9955793060550246	0.06023950178619053	0.06677336762075026	0.054092313187064534	0.0009202753444968629	10.0
1624.0	0.005931348802151515	0.011121666122936968	0.021180252786251685	1.7650518534384152	0.9999951060739193	0.07286256808225655	0.07934036352187102	0.07134784645431935	-0.004270041976288585	10.0
1625.0	0.01988819713885004	0.01395610206123754	0.010497824986981374	1.7453297511557289	0.9955793060550246	0.08669144033085452	0.08450239082555777	0.07796486658193125	0.0016620531013241658	10.0
1626.0	0.010033132175457204	0.009611803006886355	0.006860205788503215	1.718876263238647	0.9999951060739193	0.08656561530780138	0.08617091892104334	0.08675632199990702	0.0020833822698946023	10.0
1627.0	0.010297934691791077	0.012164288023824632	0.0198894300472805	1.7270709110104345	1.0044324750173943	0.08724095027424683	0.08989042814880666	0.0887863704244305	0.00021702893786134186	10.0
1628.0	0.012509077576047467	0.010666377919627656	0.007388354452720236	1.7270139585715758	1.0016785742323322	0.10128792900534966	0.10945678669692649	0.10200083697459039	0.0020597285942806805	10.0
1629.0	0.00966781871038691	0.009454718243665283	0.01403156203136735	1.7327079651340838	0.9983145386213296	0.10290063880167999	0.10780321529064985	0.10591587098409683	0.0022728290610021513	10.0
1630.0	0.022022644171281414	0.01799015674812754	0.023284263214414125	1.7423740877688758	0.9983145386213296	0.10313017019861537	0.09948031221157061	0.11372657457641422	0.006305316484156511	10.0
1631.0	-0.007690511628273278	-0.0008809607685060783	-0.003759908870990536	1.7757580425974524	1.0044324750173943	0.0840841513577999	0.09937198443652795	0.08229922578518734	-0.0005042343756108036	9.0
1632.0	0.007126797038640831	0.009692042928753253	0.0069196700507516695	1.7834000343462315	0.9983145386213296	0.08265452816361618	0.08511140170102793	0.08712353631487879	-0.0030694802657233126	10.0
1633.0	0.010815187738122845	0.008678872957211148	0.0037241168510124822	1.7818523769667811	0.9983145386213296	0.07737729905958979	0.07833769356505904	0.07626000890446782	-0.0009331654848114163	10.0
1634.0	0.010582393608562946	0.01239606900729573	0.010263561526473453	1.7688435445175357	1.0044324750173943	0.08016156505999916	0.08174104930302928	0.08167892412889177	-0.002746840883544357	10.0
1635.0	0.012342571669086588	0.012277769869393218	0.025717358445010774	1.7900368185625974	1.0016785742323322	0.08027504690556775	0.08756897770075955	0.07791899423754067	-0.002682039083851278	10.0
1636.0	0.0174827849973358	0.009509680860664282	-0.005695465790931387	1.7785655911679854	1.0016785742323322	0.07911834984660437	0.07448515745710793	0.07739657153315438	0.005291065052820363	10.0
1637.0	-0.00932029910094112	-0.0036438466493047272	0.004226574254158955	1.8029678701743146	0.9955793060550246	0.06601978495363436	0.06468016967989954	0.06751907449476313	-0.0003853873988160261	9.0
1638.0	0.006743166734634265	0.003976838026441776	0.008674099601723384	1.8263322939085178	0.9983145386213296	0.0520064662319486	0.050070006067208794	0.04055516377804391	0.002380941309376846	9.0
1639.0	-0.005103715418693255	1.3786605590482282e-05	-0.013343103626895392	1.8322889998748872	0.9999951060739193	0.05290121360604516	0.04048681131130394	0.056344584977614964	-0.0027365607149070752	8.0
1640.0	0.005103330201522205	0.004976578909466234	0.021643959206603114	1.8609396146280406	1.0016785742323322	0.04818574958675814	0.05521110046715538	0.05357128842259051	-0.0026098094228514026	8.0
1641.0	0.010168040331171468	0.009809697715207122	-0.003316003504016507	1.8461442514544013	1.0044324750173943	0.049316574344754116	0.048170980112126394	0.049418309318325804	-0.0022514668068865855	9.0
1642.0	0.01746917210860577	0.016245231957808137	0.02542588969306525	1.862027968100764	1.0044324750173943	0.053165737295266524	0.06333330827871819	0.05524489648117381	-0.0010275266560890214	10.0
1643.0	0.01054655477386035	0.006803057598938622	-0.0031884170667151324	1.8622749801604925	1.0044324750173943	0.04769102502481193	0.034427532766992286	0.045566269582540286	0.0027159705188323424	10.0
1644.0	0.008042060897130554	0.009422547512103918	0.01067279971984103	1.8593559831393023	0.9999951060739193	0.047603891676251564	0.0507957982777647	0.04698026241344966	0.0013354839038597075	10.0
1645.0	-0.0013890840348782518	0.0012005043649336855	-0.0026096934574688646	1.8530937821048563	1.0016785742323322	0.05244824269048998	0.043959530566136884	0.047030499034577566	-0.0012541044959527255	10.0
1646.0	0.009001928449158925	0.006059017629112873	0.009260035542841827	1.8486307435642342	0.9999951060739193	0.054530422293161074	0.04454546650725533	0.06078033009032158	0.001688806324093385	10.0
1647.0	-0.005530802717161443	0.0012055333039429073	5.440405532919357e-05	1.847546396526234	1.0016785742323322	0.0557221689915135	0.05794297418947991	0.04993124552924044	-0.005047529697011326	10.0
1648.0	0.012954350018377525	0.00905535196347973	0.0054898820346123145	1.8249798251211635	0.9983145386213296	0.059800942045526995	0.04178889701748911	0.057637975711700484	-0.0011485316421131202	10.0
